type,values,model,period,lambda
n_breaches,25,baseline,all,0.9
N_observations,5549,baseline,all,0.9
perc_breaches,0.004505316273202379,baseline,all,0.9
conf_level,0.9954946837267976,baseline,all,0.9
avg_shortfall,-0.015352006274126652,baseline,all,0.9
max_shortfall,-0.0580189528435822,baseline,all,0.9
costs,0.08152248062971643,baseline,all,0.9
peak_to_through,7.030603532047874,baseline,all,0.9
max_1d,1.3271706972109,baseline,all,0.9
max_5d,2.0812484822627657,baseline,all,0.9
max_30d,4.398592884355386,baseline,all,0.9
max_ltm,1.7200919356487023,baseline,all,0.9
avg_ltm,1.2092601067789737,baseline,all,0.9
n_breaches,27,speed,all,0.9
N_observations,5549,speed,all,0.9
perc_breaches,0.004865741575058569,speed,all,0.9
conf_level,0.9951342584249414,speed,all,0.9
avg_shortfall,-0.018877041947872996,speed,all,0.9
max_shortfall,-0.061437704972233206,speed,all,0.9
costs,0.08106373268845242,speed,all,0.9
peak_to_through,6.371251174735044,speed,all,0.9
max_1d,1.3271706972109,speed,all,0.9
max_5d,1.9838697569575723,speed,all,0.9
max_30d,1.9044755314567337,speed,all,0.9
max_ltm,1.7200919356487023,speed,all,0.9
avg_ltm,1.24098472913447,speed,all,0.9
n_breaches,15,floor,all,0.9
N_observations,5549,floor,all,0.9
perc_breaches,0.0027031897639214274,floor,all,0.9
conf_level,0.9972968102360785,floor,all,0.9
avg_shortfall,-0.019107885120579815,floor,all,0.9
max_shortfall,-0.0580189528435822,floor,all,0.9
costs,0.08709554106377025,floor,all,0.9
peak_to_through,3.8100122031999324,floor,all,0.9
max_1d,1.2461107298550131,floor,all,0.9
max_5d,1.7948264546038153,floor,all,0.9
max_30d,3.27149356339378,floor,all,0.9
max_ltm,1.5116457139193888,floor,all,0.9
avg_ltm,1.207343898928757,floor,all,0.9
n_breaches,26,cap,all,0.9
N_observations,5549,cap,all,0.9
perc_breaches,0.004685528924130474,cap,all,0.9
conf_level,0.9953144710758696,cap,all,0.9
avg_shortfall,-0.015351799410662347,cap,all,0.9
max_shortfall,-0.0580189528435822,cap,all,0.9
costs,0.07976026234047189,cap,all,0.9
peak_to_through,3.9521375812035804,cap,all,0.9
max_1d,1.3271706972109,cap,all,0.9
max_5d,2.0812484822627657,cap,all,0.9
max_30d,2.9503210650451512,cap,all,0.9
max_ltm,1.7200919356487023,cap,all,0.9
avg_ltm,1.205178779683703,cap,all,0.9
n_breaches,9,buffer,all,0.9
N_observations,5549,buffer,all,0.9
perc_breaches,0.0016219138583528565,buffer,all,0.9
conf_level,0.9983780861416471,buffer,all,0.9
avg_shortfall,-0.011879104561901733,buffer,all,0.9
max_shortfall,-0.027961615637002918,buffer,all,0.9
costs,0.09972192426683306,buffer,all,0.9
peak_to_through,5.6244828256382995,buffer,all,0.9
max_1d,1.3271706972109003,buffer,all,0.9
max_5d,2.0812484822627657,buffer,all,0.9
max_30d,3.518874307484309,buffer,all,0.9
max_ltm,1.376073548518962,buffer,all,0.9
avg_ltm,1.1363337823092214,buffer,all,0.9
n_breaches,16,cap_floor,all,0.9
N_observations,5549,cap_floor,all,0.9
perc_breaches,0.0028834024148495225,cap_floor,all,0.9
conf_level,0.9971165975851505,cap_floor,all,0.9
avg_shortfall,-0.018872806539546996,cap_floor,all,0.9
max_shortfall,-0.0580189528435822,cap_floor,all,0.9
costs,0.08533332277452571,cap_floor,all,0.9
peak_to_through,2.1417353921996365,cap_floor,all,0.9
max_1d,1.231416776379164,cap_floor,all,0.9
max_5d,1.7047499028431967,cap_floor,all,0.9
max_30d,2.1417353921996365,cap_floor,all,0.9
max_ltm,1.5116457139193888,cap_floor,all,0.9
avg_ltm,1.2008315053895806,cap_floor,all,0.9
n_breaches,16,speed_floor,all,0.9
N_observations,5549,speed_floor,all,0.9
perc_breaches,0.0028834024148495225,speed_floor,all,0.9
conf_level,0.9971165975851505,speed_floor,all,0.9
avg_shortfall,-0.0199029571396888,speed_floor,all,0.9
max_shortfall,-0.0580189528435822,speed_floor,all,0.9
costs,0.08683192293653741,speed_floor,all,0.9
peak_to_through,3.5355695848867925,speed_floor,all,0.9
max_1d,1.231416776379164,speed_floor,all,0.9
max_5d,1.7047499028431967,speed_floor,all,0.9
max_30d,1.9044755314567337,speed_floor,all,0.9
max_ltm,1.5116457139193888,speed_floor,all,0.9
avg_ltm,1.2094208836612559,speed_floor,all,0.9
n_breaches,6,baseline,covid,0.9
N_observations,252,baseline,covid,0.9
perc_breaches,0.023809523809523808,baseline,covid,0.9
conf_level,0.9761904761904762,baseline,covid,0.9
avg_shortfall,-0.013546257529874645,baseline,covid,0.9
max_shortfall,-0.02554688749508109,baseline,covid,0.9
costs,0.12921307844591365,baseline,covid,0.9
peak_to_through,5.337389694855143,baseline,covid,0.9
max_1d,1.2861900848707377,baseline,covid,0.9
max_5d,2.0231577578394297,baseline,covid,0.9
max_30d,4.398592884355386,baseline,covid,0.9
max_ltm,1.3629587347466658,baseline,covid,0.9
avg_ltm,1.1765110343661038,baseline,covid,0.9
n_breaches,8,speed,covid,0.9
N_observations,252,speed,covid,0.9
perc_breaches,0.031746031746031744,speed,covid,0.9
conf_level,0.9682539682539683,speed,covid,0.9
avg_shortfall,-0.025894690114831555,speed,covid,0.9
max_shortfall,-0.061437704972233206,speed,covid,0.9
costs,0.12051936779593907,speed,covid,0.9
peak_to_through,4.397082920784052,speed,covid,0.9
max_1d,1.2861900848707377,speed,covid,0.9
max_5d,1.8727349595450196,speed,covid,0.9
max_30d,1.9044755314567337,speed,covid,0.9
max_ltm,1.5982541986864516,speed,covid,0.9
avg_ltm,1.2917689029191208,speed,covid,0.9
n_breaches,3,floor,covid,0.9
N_observations,252,floor,covid,0.9
perc_breaches,0.011904761904761904,floor,covid,0.9
conf_level,0.9880952380952381,floor,covid,0.9
avg_shortfall,-0.016873010584023004,floor,covid,0.9
max_shortfall,-0.02554688749508109,floor,covid,0.9
costs,0.13196862109877605,floor,covid,0.9
peak_to_through,3.8100122031999324,floor,covid,0.9
max_1d,1.2033012917803871,floor,covid,0.9
max_5d,1.7948264546038153,floor,covid,0.9
max_30d,3.27149356339378,floor,covid,0.9
max_ltm,1.234387485463217,floor,covid,0.9
avg_ltm,1.150719298222373,floor,covid,0.9
n_breaches,7,cap,covid,0.9
N_observations,252,cap,covid,0.9
perc_breaches,0.027777777777777776,cap,covid,0.9
conf_level,0.9722222222222222,cap,covid,0.9
avg_shortfall,-0.013803453286186084,cap,covid,0.9
max_shortfall,-0.02554688749508109,cap,covid,0.9
costs,0.11305459016620603,cap,covid,0.9
peak_to_through,3.0003254062630145,cap,covid,0.9
max_1d,1.2861900848707377,cap,covid,0.9
max_5d,2.0231577578394297,cap,covid,0.9
max_30d,2.9503210650451512,cap,covid,0.9
max_ltm,1.3629587347466658,cap,covid,0.9
avg_ltm,1.1660302583569366,cap,covid,0.9
n_breaches,1,buffer,covid,0.9
N_observations,252,buffer,covid,0.9
perc_breaches,0.003968253968253968,buffer,covid,0.9
conf_level,0.996031746031746,buffer,covid,0.9
avg_shortfall,-0.005705263017255102,buffer,covid,0.9
max_shortfall,-0.005705263017255102,buffer,covid,0.9
costs,0.1456761916434039,buffer,covid,0.9
peak_to_through,4.269911755884115,buffer,covid,0.9
max_1d,1.2861900848707377,buffer,covid,0.9
max_5d,2.0231577578394297,buffer,covid,0.9
max_30d,3.518874307484309,buffer,covid,0.9
max_ltm,1.0903669877973328,buffer,covid,0.9
avg_ltm,1.0903669877973328,buffer,covid,0.9
n_breaches,4,cap_floor,covid,0.9
N_observations,252,cap_floor,covid,0.9
perc_breaches,0.015873015873015872,cap_floor,covid,0.9
conf_level,0.9841269841269842,cap_floor,covid,0.9
avg_shortfall,-0.016491414894030932,cap_floor,covid,0.9
max_shortfall,-0.02554688749508109,cap_floor,covid,0.9
costs,0.11581013281906843,cap_floor,covid,0.9
peak_to_through,2.1417353921996365,cap_floor,covid,0.9
max_1d,1.1916997103953875,cap_floor,covid,0.9
max_5d,1.5777884402636952,cap_floor,covid,0.9
max_30d,2.1417353921996365,cap_floor,covid,0.9
max_ltm,1.234387485463217,cap_floor,covid,0.9
avg_ltm,1.1388258742422634,cap_floor,covid,0.9
n_breaches,4,speed_floor,covid,0.9
N_observations,252,speed_floor,covid,0.9
perc_breaches,0.015873015873015872,speed_floor,covid,0.9
conf_level,0.9841269841269842,speed_floor,covid,0.9
avg_shortfall,-0.02061201729459815,speed_floor,covid,0.9
max_shortfall,-0.03182903742632359,speed_floor,covid,0.9
costs,0.12711595633850375,speed_floor,covid,0.9
peak_to_through,3.5355695848867925,speed_floor,covid,0.9
max_1d,1.1916997103953875,speed_floor,covid,0.9
max_5d,1.5777884402636952,speed_floor,covid,0.9
max_30d,1.9044755314567334,speed_floor,covid,0.9
max_ltm,1.240575654648737,speed_floor,covid,0.9
avg_ltm,1.173183387328964,speed_floor,covid,0.9
n_breaches,6,baseline,financialcrisis,0.9
N_observations,462,baseline,financialcrisis,0.9
perc_breaches,0.012987012987012988,baseline,financialcrisis,0.9
conf_level,0.987012987012987,baseline,financialcrisis,0.9
avg_shortfall,-0.029764245884528875,baseline,financialcrisis,0.9
max_shortfall,-0.0580189528435822,baseline,financialcrisis,0.9
costs,0.10444986859142166,baseline,financialcrisis,0.9
peak_to_through,5.495596710065253,baseline,financialcrisis,0.9
max_1d,1.3271706972109,baseline,financialcrisis,0.9
max_5d,2.0812484822627657,baseline,financialcrisis,0.9
max_30d,2.395538509419576,baseline,financialcrisis,0.9
max_ltm,1.7200919356487023,baseline,financialcrisis,0.9
avg_ltm,1.3763241071075965,baseline,financialcrisis,0.9
n_breaches,6,speed,financialcrisis,0.9
N_observations,462,speed,financialcrisis,0.9
perc_breaches,0.012987012987012988,speed,financialcrisis,0.9
conf_level,0.987012987012987,speed,financialcrisis,0.9
avg_shortfall,-0.029764245884528875,speed,financialcrisis,0.9
max_shortfall,-0.0580189528435822,speed,financialcrisis,0.9
costs,0.10377923864022764,speed,financialcrisis,0.9
peak_to_through,5.4602594162893325,speed,financialcrisis,0.9
max_1d,1.3271706972109,speed,financialcrisis,0.9
max_5d,1.9838697569575723,speed,financialcrisis,0.9
max_30d,1.9044755314567334,speed,financialcrisis,0.9
max_ltm,1.7200919356487023,speed,financialcrisis,0.9
avg_ltm,1.3763241071075965,speed,financialcrisis,0.9
n_breaches,6,floor,financialcrisis,0.9
N_observations,462,floor,financialcrisis,0.9
perc_breaches,0.012987012987012988,floor,financialcrisis,0.9
conf_level,0.987012987012987,floor,financialcrisis,0.9
avg_shortfall,-0.02561808929810575,floor,financialcrisis,0.9
max_shortfall,-0.0580189528435822,floor,financialcrisis,0.9
costs,0.10834372363067027,floor,financialcrisis,0.9
peak_to_through,3.4750420466757377,floor,financialcrisis,0.9
max_1d,1.2461107298550131,floor,financialcrisis,0.9
max_5d,1.713817639709358,floor,financialcrisis,0.9
max_30d,2.395538509419576,floor,financialcrisis,0.9
max_ltm,1.5116457139193888,floor,financialcrisis,0.9
avg_ltm,1.2839309606949507,floor,financialcrisis,0.9
n_breaches,6,cap,financialcrisis,0.9
N_observations,462,cap,financialcrisis,0.9
perc_breaches,0.012987012987012988,cap,financialcrisis,0.9
conf_level,0.987012987012987,cap,financialcrisis,0.9
avg_shortfall,-0.029764245884528875,cap,financialcrisis,0.9
max_shortfall,-0.0580189528435822,cap,financialcrisis,0.9
costs,0.09420282391185024,cap,financialcrisis,0.9
peak_to_through,3.387042175924764,cap,financialcrisis,0.9
max_1d,1.3271706972109,cap,financialcrisis,0.9
max_5d,2.0812484822627657,cap,financialcrisis,0.9
max_30d,2.0865724236496925,cap,financialcrisis,0.9
max_ltm,1.7200919356487023,cap,financialcrisis,0.9
avg_ltm,1.3763241071075965,cap,financialcrisis,0.9
n_breaches,3,buffer,financialcrisis,0.9
N_observations,462,buffer,financialcrisis,0.9
perc_breaches,0.006493506493506494,buffer,financialcrisis,0.9
conf_level,0.9935064935064936,buffer,financialcrisis,0.9
avg_shortfall,-0.026348980991911963,buffer,financialcrisis,0.9
max_shortfall,-0.027961615637002918,buffer,financialcrisis,0.9
costs,0.1194594634199357,buffer,financialcrisis,0.9
peak_to_through,4.396477368052202,buffer,financialcrisis,0.9
max_1d,1.3271706972109003,buffer,financialcrisis,0.9
max_5d,2.0812484822627657,buffer,financialcrisis,0.9
max_30d,2.0865724236496925,buffer,financialcrisis,0.9
max_ltm,1.376073548518962,buffer,financialcrisis,0.9
avg_ltm,1.2884935740366004,buffer,financialcrisis,0.9
n_breaches,6,cap_floor,financialcrisis,0.9
N_observations,462,cap_floor,financialcrisis,0.9
perc_breaches,0.012987012987012988,cap_floor,financialcrisis,0.9
conf_level,0.987012987012987,cap_floor,financialcrisis,0.9
avg_shortfall,-0.02561808929810575,cap_floor,financialcrisis,0.9
max_shortfall,-0.0580189528435822,cap_floor,financialcrisis,0.9
costs,0.09809667895109885,cap_floor,financialcrisis,0.9
peak_to_through,2.1417353921996365,cap_floor,financialcrisis,0.9
max_1d,1.231416776379164,cap_floor,financialcrisis,0.9
max_5d,1.7047499028431967,cap_floor,financialcrisis,0.9
max_30d,1.8244535657698118,cap_floor,financialcrisis,0.9
max_ltm,1.5116457139193888,cap_floor,financialcrisis,0.9
avg_ltm,1.2839309606949507,cap_floor,financialcrisis,0.9
n_breaches,6,speed_floor,financialcrisis,0.9
N_observations,462,speed_floor,financialcrisis,0.9
perc_breaches,0.012987012987012988,speed_floor,financialcrisis,0.9
conf_level,0.987012987012987,speed_floor,financialcrisis,0.9
avg_shortfall,-0.02561808929810575,speed_floor,financialcrisis,0.9
max_shortfall,-0.0580189528435822,speed_floor,financialcrisis,0.9
costs,0.1078965216915773,speed_floor,financialcrisis,0.9
peak_to_through,3.4526971425341824,speed_floor,financialcrisis,0.9
max_1d,1.231416776379164,speed_floor,financialcrisis,0.9
max_5d,1.7047499028431967,speed_floor,financialcrisis,0.9
max_30d,1.9044755314567334,speed_floor,financialcrisis,0.9
max_ltm,1.5116457139193888,speed_floor,financialcrisis,0.9
avg_ltm,1.2839309606949507,speed_floor,financialcrisis,0.9
n_breaches,4,baseline,dotcom,0.9
N_observations,512,baseline,dotcom,0.9
perc_breaches,0.0078125,baseline,dotcom,0.9
conf_level,0.9921875,baseline,dotcom,0.9
avg_shortfall,-0.0126894352352648,baseline,dotcom,0.9
max_shortfall,-0.03514562604708647,baseline,dotcom,0.9
costs,0.10163716261998154,baseline,dotcom,0.9
peak_to_through,2.7241366847024806,baseline,dotcom,0.9
max_1d,1.198136145708691,baseline,dotcom,0.9
max_5d,1.4864430831246813,baseline,dotcom,0.9
max_30d,2.0191920578248816,baseline,dotcom,0.9
max_ltm,1.4457284561812738,baseline,dotcom,0.9
avg_ltm,1.148795682396915,baseline,dotcom,0.9
n_breaches,4,speed,dotcom,0.9
N_observations,512,speed,dotcom,0.9
perc_breaches,0.0078125,speed,dotcom,0.9
conf_level,0.9921875,speed,dotcom,0.9
avg_shortfall,-0.0126894352352648,speed,dotcom,0.9
max_shortfall,-0.03514562604708647,speed,dotcom,0.9
costs,0.10160176567464352,speed,dotcom,0.9
peak_to_through,2.7241366847024806,speed,dotcom,0.9
max_1d,1.198136145708691,speed,dotcom,0.9
max_5d,1.4864430831246813,speed,dotcom,0.9
max_30d,1.9044755314567337,speed,dotcom,0.9
max_ltm,1.4457284561812738,speed,dotcom,0.9
avg_ltm,1.148795682396915,speed,dotcom,0.9
n_breaches,3,floor,dotcom,0.9
N_observations,512,floor,dotcom,0.9
perc_breaches,0.005859375,floor,dotcom,0.9
conf_level,0.994140625,floor,dotcom,0.9
avg_shortfall,-0.016475114816737524,floor,dotcom,0.9
max_shortfall,-0.03514562604708647,floor,dotcom,0.9
costs,0.10196115336110892,floor,dotcom,0.9
peak_to_through,2.589042821258554,floor,dotcom,0.9
max_1d,1.198136145708691,floor,dotcom,0.9
max_5d,1.4864430831246813,floor,dotcom,0.9
max_30d,2.0191920578248816,floor,dotcom,0.9
max_ltm,1.4457284561812738,floor,dotcom,0.9
avg_ltm,1.1917725713099692,floor,dotcom,0.9
n_breaches,4,cap,dotcom,0.9
N_observations,512,cap,dotcom,0.9
perc_breaches,0.0078125,cap,dotcom,0.9
conf_level,0.9921875,cap,dotcom,0.9
avg_shortfall,-0.0126894352352648,cap,dotcom,0.9
max_shortfall,-0.03514562604708647,cap,dotcom,0.9
costs,0.10037291880734849,cap,dotcom,0.9
peak_to_through,2.2534891670816584,cap,dotcom,0.9
max_1d,1.198136145708691,cap,dotcom,0.9
max_5d,1.4864430831246813,cap,dotcom,0.9
max_30d,1.9352494685147177,cap,dotcom,0.9
max_ltm,1.4457284561812738,cap,dotcom,0.9
avg_ltm,1.148795682396915,cap,dotcom,0.9
n_breaches,1,buffer,dotcom,0.9
N_observations,512,buffer,dotcom,0.9
perc_breaches,0.001953125,buffer,dotcom,0.9
conf_level,0.998046875,buffer,dotcom,0.9
avg_shortfall,-0.015433161227029604,buffer,dotcom,0.9
max_shortfall,-0.015433161227029604,buffer,dotcom,0.9
costs,0.12332341758720959,buffer,dotcom,0.9
peak_to_through,2.1793093477619845,buffer,dotcom,0.9
max_1d,1.198136145708691,buffer,dotcom,0.9
max_5d,1.4864430831246813,buffer,dotcom,0.9
max_30d,1.8419018402240213,buffer,dotcom,0.9
max_ltm,1.1565827649450189,buffer,dotcom,0.9
avg_ltm,1.1565827649450189,buffer,dotcom,0.9
n_breaches,3,cap_floor,dotcom,0.9
N_observations,512,cap_floor,dotcom,0.9
perc_breaches,0.005859375,cap_floor,dotcom,0.9
conf_level,0.994140625,cap_floor,dotcom,0.9
avg_shortfall,-0.016475114816737524,cap_floor,dotcom,0.9
max_shortfall,-0.03514562604708647,cap_floor,dotcom,0.9
costs,0.10069690954847588,cap_floor,dotcom,0.9
peak_to_through,2.1417353921996365,cap_floor,dotcom,0.9
max_1d,1.198136145708691,cap_floor,dotcom,0.9
max_5d,1.4864430831246813,cap_floor,dotcom,0.9
max_30d,1.9352494685147177,cap_floor,dotcom,0.9
max_ltm,1.4457284561812738,cap_floor,dotcom,0.9
avg_ltm,1.1917725713099692,cap_floor,dotcom,0.9
n_breaches,3,speed_floor,dotcom,0.9
N_observations,512,speed_floor,dotcom,0.9
perc_breaches,0.005859375,speed_floor,dotcom,0.9
conf_level,0.994140625,speed_floor,dotcom,0.9
avg_shortfall,-0.016475114816737524,speed_floor,dotcom,0.9
max_shortfall,-0.03514562604708647,speed_floor,dotcom,0.9
costs,0.10192575641577091,speed_floor,dotcom,0.9
peak_to_through,2.589042821258554,speed_floor,dotcom,0.9
max_1d,1.198136145708691,speed_floor,dotcom,0.9
max_5d,1.4864430831246813,speed_floor,dotcom,0.9
max_30d,1.9044755314567337,speed_floor,dotcom,0.9
max_ltm,1.4457284561812738,speed_floor,dotcom,0.9
avg_ltm,1.1917725713099692,speed_floor,dotcom,0.9
kpf,1,baseline,all,0.9
kpf,1,floor,all,0.9
kpf,1,cap,all,0.9
kpf,1,speed,all,0.9
kpf,1,buffer,all,0.9
kpf,1,speed_floor,all,0.9
kpf,1,cap_floor,all,0.9
n_breaches,27,baseline,all,0.905
N_observations,5549,baseline,all,0.905
perc_breaches,0.004865741575058569,baseline,all,0.905
conf_level,0.9951342584249414,baseline,all,0.905
avg_shortfall,-0.014890376868969754,baseline,all,0.905
max_shortfall,-0.05949844106535655,baseline,all,0.905
costs,0.0813003203419529,baseline,all,0.905
peak_to_through,6.923255385218009,baseline,all,0.905
max_1d,1.3064729380188405,baseline,all,0.905
max_5d,2.031976971004682,baseline,all,0.905
max_30d,4.3245127737977365,baseline,all,0.905
max_ltm,1.7163157331410814,baseline,all,0.905
avg_ltm,1.2020828268261792,baseline,all,0.905
n_breaches,29,speed,all,0.905
N_observations,5549,speed,all,0.905
perc_breaches,0.0052261668769147595,speed,all,0.905
conf_level,0.9947738331230852,speed,all,0.905
avg_shortfall,-0.018197114499603453,speed,all,0.905
max_shortfall,-0.06272405706262241,speed,all,0.905
costs,0.0808592751722412,speed,all,0.905
peak_to_through,6.317985218875698,speed,all,0.905
max_1d,1.3064729380188405,speed,all,0.905
max_5d,1.9667045740024989,speed,all,0.905
max_30d,1.8943709047296238,speed,all,0.905
max_ltm,1.7163157331410814,speed,all,0.905
avg_ltm,1.2326663978946601,speed,all,0.905
n_breaches,16,floor,all,0.905
N_observations,5549,floor,all,0.905
perc_breaches,0.0028834024148495225,floor,all,0.905
conf_level,0.9971165975851505,floor,all,0.905
avg_shortfall,-0.018990615895323366,floor,all,0.905
max_shortfall,-0.05949844106535655,floor,all,0.905
costs,0.08695473095987342,floor,all,0.905
peak_to_through,3.72172017052539,floor,all,0.905
max_1d,1.2475568842629787,floor,all,0.905
max_5d,1.7902628151276192,floor,all,0.905
max_30d,3.206256400725295,floor,all,0.905
max_ltm,1.5116457139193888,floor,all,0.905
avg_ltm,1.2063955816391456,floor,all,0.905
n_breaches,28,cap,all,0.905
N_observations,5549,cap,all,0.905
perc_breaches,0.005045954225986664,cap,all,0.905
conf_level,0.9949540457740134,cap,all,0.905
avg_shortfall,-0.014907638966429698,cap,all,0.905
max_shortfall,-0.05949844106535655,cap,all,0.905
costs,0.07959252320028981,cap,all,0.905
peak_to_through,3.983395012044822,cap,all,0.905
max_1d,1.3064729380188405,cap,all,0.905
max_5d,2.031976971004682,cap,all,0.905
max_30d,2.9438451069503295,cap,all,0.905
max_ltm,1.7163157331410814,cap,all,0.905
avg_ltm,1.1985565285808422,cap,all,0.905
n_breaches,11,buffer,all,0.905
N_observations,5549,buffer,all,0.905
perc_breaches,0.0019823391602090466,buffer,all,0.905
conf_level,0.9980176608397909,buffer,all,0.905
avg_shortfall,-0.01019650178106692,buffer,all,0.905
max_shortfall,-0.029810975914220855,buffer,all,0.905
costs,0.09939560272844812,buffer,all,0.905
peak_to_through,5.538604308174407,buffer,all,0.905
max_1d,1.3064729380188405,buffer,all,0.905
max_5d,2.031976971004682,buffer,all,0.905
max_30d,3.4596102190381894,buffer,all,0.905
max_ltm,1.3730525865128653,buffer,all,0.905
avg_ltm,1.1163640154677625,buffer,all,0.905
n_breaches,17,cap_floor,all,0.905
N_observations,5549,cap_floor,all,0.905
perc_breaches,0.0030636150657776177,cap_floor,all,0.905
conf_level,0.9969363849342224,cap_floor,all,0.905
avg_shortfall,-0.018777857054295414,cap_floor,all,0.905
max_shortfall,-0.05949844106535655,cap_floor,all,0.905
costs,0.08524693381821033,cap_floor,all,0.905
peak_to_through,2.1413454709688726,cap_floor,all,0.905
max_1d,1.2183015602180884,cap_floor,all,0.905
max_5d,1.6676107691905548,cap_floor,all,0.905
max_30d,2.1413454709688726,cap_floor,all,0.905
max_ltm,1.5116457139193888,cap_floor,all,0.905
avg_ltm,1.2003338695401808,cap_floor,all,0.905
n_breaches,17,speed_floor,all,0.905
N_observations,5549,speed_floor,all,0.905
perc_breaches,0.0030636150657776177,speed_floor,all,0.905
conf_level,0.9969363849342224,speed_floor,all,0.905
avg_shortfall,-0.019787109339297282,speed_floor,all,0.905
max_shortfall,-0.05949844106535655,speed_floor,all,0.905
costs,0.08669805425294166,speed_floor,all,0.905
peak_to_through,3.472005528186561,speed_floor,all,0.905
max_1d,1.2183015602180884,speed_floor,all,0.905
max_5d,1.6676107691905548,speed_floor,all,0.905
max_30d,1.8943709047296238,speed_floor,all,0.905
max_ltm,1.5116457139193888,speed_floor,all,0.905
avg_ltm,1.2087954250400499,speed_floor,all,0.905
n_breaches,6,baseline,covid,0.905
N_observations,252,baseline,covid,0.905
perc_breaches,0.023809523809523808,baseline,covid,0.905
conf_level,0.9761904761904762,baseline,covid,0.905
avg_shortfall,-0.01454371928452002,baseline,covid,0.905
max_shortfall,-0.027606414810183444,baseline,covid,0.905
costs,0.12886109518162733,baseline,covid,0.905
peak_to_through,5.212667650947215,baseline,covid,0.905
max_1d,1.2698700561750091,baseline,covid,0.905
max_5d,1.967996240799979,baseline,covid,0.905
max_30d,4.3245127737977365,baseline,covid,0.905
max_ltm,1.3603714624429504,baseline,covid,0.905
avg_ltm,1.1860181367727305,baseline,covid,0.905
n_breaches,8,speed,covid,0.905
N_observations,252,speed,covid,0.905
perc_breaches,0.031746031746031744,speed,covid,0.905
conf_level,0.9682539682539683,speed,covid,0.905
avg_shortfall,-0.026617307591679608,speed,covid,0.905
max_shortfall,-0.06272405706262241,speed,covid,0.905
costs,0.1204203488484497,speed,covid,0.905
peak_to_through,4.3221056502225315,speed,covid,0.905
max_1d,1.2698700561750094,speed,covid,0.905
max_5d,1.8594174879142489,speed,covid,0.905
max_30d,1.8943709047296238,speed,covid,0.905
max_ltm,1.6185277947694343,speed,covid,0.905
avg_ltm,1.3008997544093357,speed,covid,0.905
n_breaches,3,floor,covid,0.905
N_observations,252,floor,covid,0.905
perc_breaches,0.011904761904761904,floor,covid,0.905
conf_level,0.9880952380952381,floor,covid,0.905
avg_shortfall,-0.018963534379875538,floor,covid,0.905
max_shortfall,-0.027606414810183444,floor,covid,0.905
costs,0.13162450020722608,floor,covid,0.905
peak_to_through,3.72172017052539,floor,covid,0.905
max_1d,1.1945533438694287,floor,covid,0.905
max_5d,1.7902628151276192,floor,covid,0.905
max_30d,3.206256400725295,floor,covid,0.905
max_ltm,1.2581613799488278,floor,covid,0.905
avg_ltm,1.1720069038627405,floor,covid,0.905
n_breaches,7,cap,covid,0.905
N_observations,252,cap,covid,0.905
perc_breaches,0.027777777777777776,cap,covid,0.905
conf_level,0.9722222222222222,cap,covid,0.905
avg_shortfall,-0.01466229018642404,cap,covid,0.905
max_shortfall,-0.027606414810183444,cap,covid,0.905
costs,0.11328684535259193,cap,covid,0.905
peak_to_through,2.9991836448160556,cap,covid,0.905
max_1d,1.2698700561750091,cap,covid,0.905
max_5d,1.967996240799979,cap,covid,0.905
max_30d,2.9438451069503295,cap,covid,0.905
max_ltm,1.3603714624429504,cap,covid,0.905
avg_ltm,1.1742078995133038,cap,covid,0.905
n_breaches,2,buffer,covid,0.905
N_observations,252,buffer,covid,0.905
perc_breaches,0.007936507936507936,buffer,covid,0.905
conf_level,0.9920634920634921,buffer,covid,0.905
avg_shortfall,-0.003228961738249339,buffer,covid,0.905
max_shortfall,-0.005585188599052965,buffer,covid,0.905
costs,0.1452099719939197,buffer,covid,0.905
peak_to_through,4.170134120757772,buffer,covid,0.905
max_1d,1.2698700561750091,buffer,covid,0.905
max_5d,1.9679962407999791,buffer,covid,0.905
max_30d,3.4596102190381894,buffer,covid,0.905
max_ltm,1.0882971699543602,buffer,covid,0.905
avg_ltm,1.0474131369567112,buffer,covid,0.905
n_breaches,4,cap_floor,covid,0.905
N_observations,252,cap_floor,covid,0.905
perc_breaches,0.015873015873015872,cap_floor,covid,0.905
conf_level,0.9841269841269842,cap_floor,covid,0.905
avg_shortfall,-0.018066079684368696,cap_floor,covid,0.905
max_shortfall,-0.027606414810183444,cap_floor,covid,0.905
costs,0.11605025037819067,cap_floor,covid,0.905
peak_to_through,2.1413454709688726,cap_floor,covid,0.905
max_1d,1.193855977309019,cap_floor,covid,0.905
max_5d,1.5465159242684585,cap_floor,covid,0.905
max_30d,2.1413454709688726,cap_floor,covid,0.905
max_ltm,1.2581613799488278,cap_floor,covid,0.905
avg_ltm,1.1548417968862412,cap_floor,covid,0.905
n_breaches,4,speed_floor,covid,0.905
N_observations,252,speed_floor,covid,0.905
perc_breaches,0.015873015873015872,speed_floor,covid,0.905
conf_level,0.9841269841269842,speed_floor,covid,0.905
avg_shortfall,-0.02235540189562663,speed_floor,covid,0.905
max_shortfall,-0.0325310044428799,speed_floor,covid,0.905
costs,0.12690375976582968,speed_floor,covid,0.905
peak_to_through,3.472005528186561,speed_floor,covid,0.905
max_1d,1.193855977309019,speed_floor,covid,0.905
max_5d,1.5465159242684587,speed_floor,covid,0.905
