type,values,model,period,lambda
costs,0.07573179341265612,speed,all,0.925
peak_to_through,6.0969899827147715,speed,all,0.925
max_1d,1.2663380501726142,speed,all,0.925
max_5d,1.8885643240578882,speed,all,0.925
max_30d,1.8743509297270615,speed,all,0.925
max_ltm,2.0043055081548045,speed,all,0.925
avg_ltm,1.3165946034763298,speed,all,0.925
n_breaches,7,floor,all,0.925
N_observations,5549,floor,all,0.925
perc_breaches,0.001261488556496666,floor,all,0.925
conf_level,0.9987385114435033,floor,all,0.925
avg_shortfall,-0.015508156530884493,floor,all,0.925
max_shortfall,-0.036516218846464,floor,all,0.925
costs,0.0843666976493881,floor,all,0.925
peak_to_through,3.1254541360481864,floor,all,0.925
max_1d,1.2474071793335728,floor,all,0.925
max_5d,1.8423288639865592,floor,all,0.925
max_30d,2.992884085808923,floor,all,0.925
max_ltm,1.4892269406114316,floor,all,0.925
avg_ltm,1.1812469737066198,floor,all,0.925
n_breaches,10,cap,all,0.925
N_observations,5549,cap,all,0.925
perc_breaches,0.0018021265092809514,cap,all,0.925
conf_level,0.9981978734907191,cap,all,0.925
avg_shortfall,-0.012895563146528888,cap,all,0.925
max_shortfall,-0.036516218846464,cap,all,0.925
costs,0.07469367609231255,cap,all,0.925
peak_to_through,4.423686180563994,cap,all,0.925
max_1d,1.2663380501726142,cap,all,0.925
max_5d,1.8885643240578882,cap,all,0.925
max_30d,3.9981953758484945,cap,all,0.925
max_ltm,1.4892269406114316,cap,all,0.925
avg_ltm,1.1716296069003258,cap,all,0.925
n_breaches,4,buffer,all,0.925
N_observations,5549,buffer,all,0.925
perc_breaches,7.208506037123806e-4,buffer,all,0.925
conf_level,0.9992791493962876,buffer,all,0.925
avg_shortfall,-0.013898504775627016,buffer,all,0.925
max_shortfall,-0.024031941066134266,buffer,all,0.925
costs,0.09199420824875396,buffer,all,0.925
peak_to_through,5.0330410641098595,buffer,all,0.925
max_1d,1.2663380501726145,buffer,all,0.925
max_5d,1.888564324057888,buffer,all,0.925
max_30d,3.3309337512160786,buffer,all,0.925
max_ltm,1.1913815524891453,buffer,all,0.925
avg_ltm,1.123492868886749,buffer,all,0.925
n_breaches,7,cap_floor,all,0.925
N_observations,5549,cap_floor,all,0.925
perc_breaches,0.001261488556496666,cap_floor,all,0.925
conf_level,0.9987385114435033,cap_floor,all,0.925
avg_shortfall,-0.01640749354354449,cap_floor,all,0.925
max_shortfall,-0.036516218846464,cap_floor,all,0.925
costs,0.0829656527825088,cap_floor,all,0.925
peak_to_through,2.104426298419543,cap_floor,all,0.925
max_1d,1.2029324429462283,cap_floor,all,0.925
max_5d,1.8423288639865592,cap_floor,all,0.925
max_30d,2.104426298419543,cap_floor,all,0.925
max_ltm,1.4892269406114316,cap_floor,all,0.925
avg_ltm,1.188187069409052,cap_floor,all,0.925
n_breaches,7,speed_floor,all,0.925
N_observations,5549,speed_floor,all,0.925
perc_breaches,0.001261488556496666,speed_floor,all,0.925
conf_level,0.9987385114435033,speed_floor,all,0.925
avg_shortfall,-0.01820146931349931,speed_floor,all,0.925
max_shortfall,-0.036516218846464,speed_floor,all,0.925
costs,0.0841925694609993,speed_floor,all,0.925
peak_to_through,3.1254541360481864,speed_floor,all,0.925
max_1d,1.2029324429462283,speed_floor,all,0.925
max_5d,1.7828014757292368,speed_floor,all,0.925
max_30d,1.8743509297270615,speed_floor,all,0.925
max_ltm,1.4892269406114316,speed_floor,all,0.925
avg_ltm,1.2031083605737936,speed_floor,all,0.925
n_breaches,3,baseline,covid,0.925
N_observations,252,baseline,covid,0.925
perc_breaches,0.011904761904761904,baseline,covid,0.925
conf_level,0.9880952380952381,baseline,covid,0.925
avg_shortfall,-0.0038711071930566574,baseline,covid,0.925
max_shortfall,-0.006530902790367998,baseline,covid,0.925
costs,0.09334735472739607,baseline,covid,0.925
peak_to_through,5.821588161480869,baseline,covid,0.925
max_1d,1.2385685489130684,baseline,covid,0.925
max_5d,1.843611421098622,baseline,covid,0.925
max_30d,4.152848501965031,baseline,covid,0.925
max_ltm,1.12416684345612,baseline,covid,0.925
avg_ltm,1.0627516502393681,baseline,covid,0.925
n_breaches,5,speed,covid,0.925
N_observations,252,speed,covid,0.925
perc_breaches,0.01984126984126984,speed,covid,0.925
conf_level,0.9801587301587301,speed,covid,0.925
avg_shortfall,-0.032325945973946585,speed,covid,0.925
max_shortfall,-0.07718459783149735,speed,covid,0.925
costs,0.0870351039143361,speed,covid,0.925
peak_to_through,4.285706122511189,speed,covid,0.925
max_1d,1.2385685489130684,speed,covid,0.925
max_5d,1.831372935846821,speed,covid,0.925
max_30d,1.8743509297270615,speed,covid,0.925
max_ltm,2.0043055081548045,speed,covid,0.925
avg_ltm,1.4639349586695656,speed,covid,0.925
n_breaches,1,floor,covid,0.925
N_observations,252,floor,covid,0.925
perc_breaches,0.003968253968253968,floor,covid,0.925
conf_level,0.996031746031746,floor,covid,0.925
avg_shortfall,-0.006530902790367998,floor,covid,0.925
max_shortfall,-0.006530902790367998,floor,covid,0.925
costs,0.09893458117501037,floor,covid,0.925
peak_to_through,2.992884085808923,floor,covid,0.925
max_1d,1.201637638797636,floor,covid,0.925
max_5d,1.8423288639865592,floor,covid,0.925
max_30d,2.992884085808923,floor,covid,0.925
max_ltm,1.0442750862074783,floor,covid,0.925
avg_ltm,1.0442750862074783,floor,covid,0.925
n_breaches,3,cap,covid,0.925
N_observations,252,cap,covid,0.925
perc_breaches,0.011904761904761904,cap,covid,0.925
conf_level,0.9880952380952381,cap,covid,0.925
avg_shortfall,-0.004891429932107681,cap,covid,0.925
max_shortfall,-0.009591871007521069,cap,covid,0.925
costs,0.09108259395022529,cap,covid,0.925
peak_to_through,4.093410527884498,cap,covid,0.925
max_1d,1.2385685489130684,cap,covid,0.925
max_5d,1.843611421098622,cap,covid,0.925
max_30d,3.9981953758484945,cap,covid,0.925
max_ltm,1.12416684345612,cap,covid,0.925
avg_ltm,1.0701280707799978,cap,covid,0.925
n_breaches,1,buffer,covid,0.925
N_observations,252,buffer,covid,0.925
perc_breaches,0.003968253968253968,buffer,covid,0.925
conf_level,0.996031746031746,buffer,covid,0.925
avg_shortfall,-0.003613720742490667,buffer,covid,0.925
max_shortfall,-0.003613720742490667,buffer,covid,0.925
costs,0.10958760170282791,buffer,covid,0.925
peak_to_through,4.657270529184696,buffer,covid,0.925
max_1d,1.2385685489130687,buffer,covid,0.925
max_5d,1.843611421098622,buffer,covid,0.925
max_30d,3.3309337512160786,buffer,covid,0.925
max_ltm,1.0240234722697776,buffer,covid,0.925
avg_ltm,1.0240234722697776,buffer,covid,0.925
n_breaches,1,cap_floor,covid,0.925
N_observations,252,cap_floor,covid,0.925
perc_breaches,0.003968253968253968,cap_floor,covid,0.925
conf_level,0.996031746031746,cap_floor,covid,0.925
avg_shortfall,-0.009591871007521069,cap_floor,covid,0.925
max_shortfall,-0.009591871007521069,cap_floor,covid,0.925
costs,0.09666982039783958,cap_floor,covid,0.925
peak_to_through,2.104426298419543,cap_floor,covid,0.925
max_1d,1.201637638797636,cap_floor,covid,0.925
max_5d,1.8423288639865592,cap_floor,covid,0.925
max_30d,2.104426298419543,cap_floor,covid,0.925
max_ltm,1.0664043478293674,cap_floor,covid,0.925
avg_ltm,1.0664043478293674,cap_floor,covid,0.925
n_breaches,1,speed_floor,covid,0.925
N_observations,252,speed_floor,covid,0.925
perc_breaches,0.003968253968253968,speed_floor,covid,0.925
conf_level,0.996031746031746,speed_floor,covid,0.925
avg_shortfall,-0.02538409226867172,speed_floor,covid,0.925
max_shortfall,-0.02538409226867172,speed_floor,covid,0.925
costs,0.09667558108357184,speed_floor,covid,0.925
peak_to_through,2.446421071108689,speed_floor,covid,0.925
max_1d,1.201637638797636,speed_floor,covid,0.925
max_5d,1.7828014757292368,speed_floor,covid,0.925
max_30d,1.8743509297270613,speed_floor,covid,0.925
max_ltm,1.1973047942776935,speed_floor,covid,0.925
avg_ltm,1.1973047942776935,speed_floor,covid,0.925
n_breaches,0,baseline,financialcrisis,0.925
N_observations,462,baseline,financialcrisis,0.925
perc_breaches,0,baseline,financialcrisis,0.925
conf_level,1,baseline,financialcrisis,0.925
avg_shortfall,NA,baseline,financialcrisis,0.925
max_shortfall,Inf,baseline,financialcrisis,0.925
costs,0.08501929932038606,baseline,financialcrisis,0.925
peak_to_through,5.747102227370889,baseline,financialcrisis,0.925
max_1d,1.2663380501726142,baseline,financialcrisis,0.925
max_5d,1.8885643240578882,baseline,financialcrisis,0.925
max_30d,2.3335859595143136,baseline,financialcrisis,0.925
max_ltm,-Inf,baseline,financialcrisis,0.925
avg_ltm,NA,baseline,financialcrisis,0.925
n_breaches,0,speed,financialcrisis,0.925
N_observations,462,speed,financialcrisis,0.925
perc_breaches,0,speed,financialcrisis,0.925
conf_level,1,speed,financialcrisis,0.925
avg_shortfall,NA,speed,financialcrisis,0.925
max_shortfall,Inf,speed,financialcrisis,0.925
costs,0.08458140361269528,speed,financialcrisis,0.925
peak_to_through,5.725365831003394,speed,financialcrisis,0.925
max_1d,1.2663380501726142,speed,financialcrisis,0.925
max_5d,1.8885643240578882,speed,financialcrisis,0.925
max_30d,1.8743509297270615,speed,financialcrisis,0.925
max_ltm,-Inf,speed,financialcrisis,0.925
avg_ltm,NA,speed,financialcrisis,0.925
n_breaches,0,floor,financialcrisis,0.925
N_observations,462,floor,financialcrisis,0.925
perc_breaches,0,floor,financialcrisis,0.925
conf_level,1,floor,financialcrisis,0.925
avg_shortfall,NA,floor,financialcrisis,0.925
max_shortfall,Inf,floor,financialcrisis,0.925
costs,0.09443648844164902,floor,financialcrisis,0.925
peak_to_through,2.911458286063842,floor,financialcrisis,0.925
max_1d,1.2474071793335728,floor,financialcrisis,0.925
max_5d,1.6705947169227777,floor,financialcrisis,0.925
max_30d,2.2915237353690685,floor,financialcrisis,0.925
max_ltm,-Inf,floor,financialcrisis,0.925
avg_ltm,NA,floor,financialcrisis,0.925
n_breaches,0,cap,financialcrisis,0.925
N_observations,462,cap,financialcrisis,0.925
perc_breaches,0,cap,financialcrisis,0.925
conf_level,1,cap,financialcrisis,0.925
avg_shortfall,NA,cap,financialcrisis,0.925
max_shortfall,Inf,cap,financialcrisis,0.925
costs,0.08035279639614616,cap,financialcrisis,0.925
peak_to_through,4.1540533569985785,cap,financialcrisis,0.925
max_1d,1.2663380501726142,cap,financialcrisis,0.925
max_5d,1.8885643240578882,cap,financialcrisis,0.925
max_30d,2.1843439333354815,cap,financialcrisis,0.925
max_ltm,-Inf,cap,financialcrisis,0.925
avg_ltm,NA,cap,financialcrisis,0.925
n_breaches,0,buffer,financialcrisis,0.925
N_observations,462,buffer,financialcrisis,0.925
perc_breaches,0,buffer,financialcrisis,0.925
conf_level,1,buffer,financialcrisis,0.925
avg_shortfall,NA,buffer,financialcrisis,0.925
max_shortfall,Inf,buffer,financialcrisis,0.925
costs,0.09734094085468462,buffer,financialcrisis,0.925
peak_to_through,4.5976817818967115,buffer,financialcrisis,0.925
max_1d,1.2663380501726145,buffer,financialcrisis,0.925
max_5d,1.888564324057888,buffer,financialcrisis,0.925
max_30d,1.90336880216834,buffer,financialcrisis,0.925
max_ltm,-Inf,buffer,financialcrisis,0.925
avg_ltm,NA,buffer,financialcrisis,0.925
n_breaches,0,cap_floor,financialcrisis,0.925
N_observations,462,cap_floor,financialcrisis,0.925
perc_breaches,0,cap_floor,financialcrisis,0.925
conf_level,1,cap_floor,financialcrisis,0.925
avg_shortfall,NA,cap_floor,financialcrisis,0.925
max_shortfall,Inf,cap_floor,financialcrisis,0.925
costs,0.08976998551740913,cap_floor,financialcrisis,0.925
peak_to_through,2.104426298419543,cap_floor,financialcrisis,0.925
max_1d,1.2017198614315268,cap_floor,financialcrisis,0.925
max_5d,1.5600633499545098,cap_floor,financialcrisis,0.925
max_30d,2.104426298419543,cap_floor,financialcrisis,0.925
max_ltm,-Inf,cap_floor,financialcrisis,0.925
avg_ltm,NA,cap_floor,financialcrisis,0.925
n_breaches,0,speed_floor,financialcrisis,0.925
N_observations,462,speed_floor,financialcrisis,0.925
perc_breaches,0,speed_floor,financialcrisis,0.925
conf_level,1,speed_floor,financialcrisis,0.925
avg_shortfall,NA,speed_floor,financialcrisis,0.925
max_shortfall,Inf,speed_floor,financialcrisis,0.925
costs,0.09402878926101445,speed_floor,financialcrisis,0.925
peak_to_through,2.900446717309781,speed_floor,financialcrisis,0.925
max_1d,1.2017198614315268,speed_floor,financialcrisis,0.925
max_5d,1.3895027792688193,speed_floor,financialcrisis,0.925
max_30d,1.8743509297270615,speed_floor,financialcrisis,0.925
max_ltm,-Inf,speed_floor,financialcrisis,0.925
avg_ltm,NA,speed_floor,financialcrisis,0.925
n_breaches,2,baseline,dotcom,0.925
N_observations,512,baseline,dotcom,0.925
perc_breaches,0.00390625,baseline,dotcom,0.925
conf_level,0.99609375,baseline,dotcom,0.925
avg_shortfall,-0.026928795946565387,baseline,dotcom,0.925
max_shortfall,-0.02708189143343301,baseline,dotcom,0.925
costs,0.112151404947478,baseline,dotcom,0.925
peak_to_through,3.357879118740429,baseline,dotcom,0.925
max_1d,1.202528815963124,baseline,dotcom,0.925
max_5d,1.4138008121108137,baseline,dotcom,0.925
max_30d,2.357437543735556,baseline,dotcom,0.925
max_ltm,1.3985071489253167,baseline,dotcom,0.925
avg_ltm,1.2899075274530551,baseline,dotcom,0.925
n_breaches,2,speed,dotcom,0.925
N_observations,512,speed,dotcom,0.925
perc_breaches,0.00390625,speed,dotcom,0.925
conf_level,0.99609375,speed,dotcom,0.925
avg_shortfall,-0.026928795946565387,speed,dotcom,0.925
max_shortfall,-0.02708189143343301,speed,dotcom,0.925
costs,0.11175969955532304,speed,dotcom,0.925
peak_to_through,3.357879118740429,speed,dotcom,0.925
max_1d,1.202528815963124,speed,dotcom,0.925
max_5d,1.4138008121108137,speed,dotcom,0.925
max_30d,1.8743509297270615,speed,dotcom,0.925
max_ltm,1.3985071489253167,speed,dotcom,0.925
avg_ltm,1.2899075274530551,speed,dotcom,0.925
n_breaches,2,floor,dotcom,0.925
N_observations,512,floor,dotcom,0.925
perc_breaches,0.00390625,floor,dotcom,0.925
conf_level,0.99609375,floor,dotcom,0.925
avg_shortfall,-0.02658830529908953,floor,dotcom,0.925
max_shortfall,-0.026775700459697765,floor,dotcom,0.925
costs,0.11238412425820772,floor,dotcom,0.925
peak_to_through,3.1254541360481864,floor,dotcom,0.925
max_1d,1.202528815963124,floor,dotcom,0.925
max_5d,1.4138008121108137,floor,dotcom,0.925
max_30d,2.357437543735556,floor,dotcom,0.925
max_ltm,1.3846323473741395,floor,dotcom,0.925
avg_ltm,1.2829701266774665,floor,dotcom,0.925
n_breaches,2,cap,dotcom,0.925
N_observations,512,cap,dotcom,0.925
perc_breaches,0.00390625,cap,dotcom,0.925
conf_level,0.99609375,cap,dotcom,0.925
avg_shortfall,-0.028545991382298838,cap,dotcom,0.925
max_shortfall,-0.030010091331164668,cap,dotcom,0.925
costs,0.10360390958855357,cap,dotcom,0.925
peak_to_through,2.260922354575307,cap,dotcom,0.925
max_1d,1.202528815963124,cap,dotcom,0.925
max_5d,1.4138008121108137,cap,dotcom,0.925
max_30d,2.0654891252830736,cap,dotcom,0.925
max_ltm,1.3985071489253167,cap,dotcom,0.925
avg_ltm,1.3031332316006228,cap,dotcom,0.925
n_breaches,2,buffer,dotcom,0.925
N_observations,512,buffer,dotcom,0.925
perc_breaches,0.00390625,buffer,dotcom,0.925
conf_level,0.99609375,buffer,dotcom,0.925
avg_shortfall,-0.017062121518225268,buffer,dotcom,0.925
max_shortfall,-0.024031941066134266,buffer,dotcom,0.925
costs,0.12682858093563698,buffer,dotcom,0.925
peak_to_through,2.686303294992343,buffer,dotcom,0.925
max_1d,1.2025288159631238,buffer,dotcom,0.925
max_5d,1.4138008121108139,buffer,dotcom,0.925
max_30d,1.8859500349884448,buffer,dotcom,0.925
max_ltm,1.1597607316478191,buffer,dotcom,0.925
avg_ltm,1.1392832253940361,buffer,dotcom,0.925
n_breaches,2,cap_floor,dotcom,0.925
N_observations,512,cap_floor,dotcom,0.925
perc_breaches,0.00390625,cap_floor,dotcom,0.925
conf_level,0.99609375,cap_floor,dotcom,0.925
avg_shortfall,-0.02820550073482298,cap_floor,dotcom,0.925
max_shortfall,-0.030010091331164668,cap_floor,dotcom,0.925
costs,0.10383662889928329,cap_floor,dotcom,0.925
peak_to_through,2.104426298419543,cap_floor,dotcom,0.925
max_1d,1.202528815963124,cap_floor,dotcom,0.925
max_5d,1.4138008121108137,cap_floor,dotcom,0.925
max_30d,2.0654891252830736,cap_floor,dotcom,0.925
max_ltm,1.3846323473741395,cap_floor,dotcom,0.925
avg_ltm,1.296195830825034,cap_floor,dotcom,0.925
n_breaches,2,speed_floor,dotcom,0.925
N_observations,512,speed_floor,dotcom,0.925
perc_breaches,0.00390625,speed_floor,dotcom,0.925
conf_level,0.99609375,speed_floor,dotcom,0.925
avg_shortfall,-0.02658830529908953,speed_floor,dotcom,0.925
max_shortfall,-0.026775700459697765,speed_floor,dotcom,0.925
costs,0.11199357171525104,speed_floor,dotcom,0.925
peak_to_through,3.1254541360481864,speed_floor,dotcom,0.925
max_1d,1.202528815963124,speed_floor,dotcom,0.925
max_5d,1.4138008121108137,speed_floor,dotcom,0.925
max_30d,1.8743509297270615,speed_floor,dotcom,0.925
max_ltm,1.3846323473741395,speed_floor,dotcom,0.925
avg_ltm,1.2829701266774665,speed_floor,dotcom,0.925
kpf,1,baseline,all,0.925
kpf,1,floor,all,0.925
kpf,1,cap,all,0.925
kpf,1,speed,all,0.925
kpf,1,buffer,all,0.925
kpf,1,speed_floor,all,0.925
kpf,1,cap_floor,all,0.925
n_breaches,10,baseline,all,0.93
N_observations,5549,baseline,all,0.93
perc_breaches,0.0018021265092809514,baseline,all,0.93
conf_level,0.9981978734907191,baseline,all,0.93
avg_shortfall,-0.012948901783966633,baseline,all,0.93
max_shortfall,-0.03690153981679148,baseline,all,0.93
costs,0.07589564820190423,baseline,all,0.93
peak_to_through,6.117492134599253,baseline,all,0.93
max_1d,1.2545845501294002,baseline,all,0.93
max_5d,1.846916101264412,baseline,all,0.93
max_30d,4.054179592651048,baseline,all,0.93
max_ltm,1.4969547406989638,baseline,all,0.93
avg_ltm,1.1746392087781632,baseline,all,0.93
n_breaches,12,speed,all,0.93
N_observations,5549,speed,all,0.93
perc_breaches,0.002162551811137142,speed,all,0.93
conf_level,0.9978374481888629,speed,all,0.93
avg_shortfall,-0.02340014604498834,speed,all,0.93
max_shortfall,-0.07969760461685418,speed,all,0.93
costs,0.07553831297129938,speed,all,0.93
peak_to_through,5.97099604762108,speed,all,0.93
max_1d,1.2545845501294002,speed,all,0.93
max_5d,1.846916101264412,speed,all,0.93
max_30d,1.8438803634209953,speed,all,0.93
max_ltm,2.072058886301964,speed,all,0.93
avg_ltm,1.3325930062132105,speed,all,0.93
n_breaches,7,floor,all,0.93
N_observations,5549,floor,all,0.93
perc_breaches,0.001261488556496666,floor,all,0.93
conf_level,0.9987385114435033,floor,all,0.93
avg_shortfall,-0.0163479653423509,floor,all,0.93
max_shortfall,-0.03690153981679148,floor,all,0.93
costs,0.08417874576474721,floor,all,0.93
peak_to_through,3.0379747044105323,floor,all,0.93
max_1d,1.2417535413025114,floor,all,0.93
max_5d,1.8360685820294422,floor,all,0.93
max_30d,2.907745754930155,floor,all,0.93
max_ltm,1.4969547406989638,floor,all,0.93
avg_ltm,1.1892495365103704,floor,all,0.93
n_breaches,10,cap,all,0.93
N_observations,5549,cap,all,0.93
perc_breaches,0.0018021265092809514,cap,all,0.93
conf_level,0.9981978734907191,cap,all,0.93
avg_shortfall,-0.01336861647939391,cap,all,0.93
max_shortfall,-0.03690153981679148,cap,all,0.93
costs,0.0745467633868021,cap,all,0.93
peak_to_through,4.398943414116418,cap,all,0.93
max_1d,1.2545845501294002,cap,all,0.93
max_5d,1.846916101264412,cap,all,0.93
max_30d,4.0003941462663,cap,all,0.93
max_ltm,1.4969547406989638,cap,all,0.93
avg_ltm,1.1780931402315216,cap,all,0.93
n_breaches,5,buffer,all,0.93
N_observations,5549,buffer,all,0.93
perc_breaches,9.010632546404757e-4,buffer,all,0.93
conf_level,0.9990989367453595,buffer,all,0.93
avg_shortfall,-0.011998166234437512,buffer,all,0.93
max_shortfall,-0.02548685950262991,buffer,all,0.93
costs,0.09171320451148665,buffer,all,0.93
peak_to_through,4.893993707679402,buffer,all,0.93
max_1d,1.2545845501294002,buffer,all,0.93
max_5d,1.8469161012644122,buffer,all,0.93
max_30d,3.3250201721918735,buffer,all,0.93
max_ltm,1.1975637925591711,buffer,all,0.93
avg_ltm,1.1069858527703211,buffer,all,0.93
n_breaches,7,cap_floor,all,0.93
N_observations,5549,cap_floor,all,0.93
perc_breaches,0.001261488556496666,cap_floor,all,0.93
conf_level,0.9987385114435033,cap_floor,all,0.93
avg_shortfall,-0.016947557764389866,cap_floor,all,0.93
max_shortfall,-0.03690153981679148,cap_floor,all,0.93
costs,0.08282986094964509,cap_floor,all,0.93
peak_to_through,2.0908909659616417,cap_floor,all,0.93
max_1d,1.1991620147666382,cap_floor,all,0.93
max_5d,1.8360685820294422,cap_floor,all,0.93
max_30d,2.0908909659616417,cap_floor,all,0.93
max_ltm,1.4969547406989638,cap_floor,all,0.93
avg_ltm,1.1941837243008826,cap_floor,all,0.93
n_breaches,7,speed_floor,all,0.93
N_observations,5549,speed_floor,all,0.93
perc_breaches,0.001261488556496666,speed_floor,all,0.93
conf_level,0.9987385114435033,speed_floor,all,0.93
avg_shortfall,-0.01870006752724587,speed_floor,all,0.93
max_shortfall,-0.03690153981679148,speed_floor,all,0.93
costs,0.08401021177989217,speed_floor,all,0.93
peak_to_through,3.0379747044105323,speed_floor,all,0.93
max_1d,1.1991620147666382,speed_floor,all,0.93
max_5d,1.8049877869698208,speed_floor,all,0.93
max_30d,1.8438803634209953,speed_floor,all,0.93
max_ltm,1.4969547406989638,speed_floor,all,0.93
avg_ltm,1.2092647254085007,speed_floor,all,0.93
n_breaches,3,baseline,covid,0.93
N_observations,252,baseline,covid,0.93
perc_breaches,0.011904761904761904,baseline,covid,0.93
conf_level,0.9880952380952381,baseline,covid,0.93
avg_shortfall,-0.005331243677065546,baseline,covid,0.93
max_shortfall,-0.011010856509102912,baseline,covid,0.93
costs,0.09288437567431354,baseline,covid,0.93
peak_to_through,5.648199055405925,baseline,covid,0.93
max_1d,1.2282993197264782,baseline,covid,0.93
max_5d,1.8360685820294422,baseline,covid,0.93
max_30d,4.054179592651048,baseline,covid,0.93
max_ltm,1.122584005635095,baseline,covid,0.93
avg_ltm,1.0726484472105726,baseline,covid,0.93
n_breaches,5,speed,covid,0.93
N_observations,252,speed,covid,0.93
perc_breaches,0.01984126984126984,speed,covid,0.93
conf_level,0.9801587301587301,speed,covid,0.93
avg_shortfall,-0.033461293146278076,speed,covid,0.93
max_shortfall,-0.07969760461685418,speed,covid,0.93
costs,0.08664843407863863,speed,covid,0.93
peak_to_through,4.182612686845619,speed,covid,0.93
max_1d,1.2282993197264782,speed,covid,0.93
max_5d,1.8030912053351962,speed,covid,0.93
max_30d,1.8438803634209953,speed,covid,0.93
max_ltm,2.072058886301964,speed,covid,0.93
avg_ltm,1.4925338656817226,speed,covid,0.93
n_breaches,1,floor,covid,0.93
N_observations,252,floor,covid,0.93
perc_breaches,0.003968253968253968,floor,covid,0.93
conf_level,0.996031746031746,floor,covid,0.93
avg_shortfall,-0.011010856509102912,floor,covid,0.93
max_shortfall,-0.011010856509102912,floor,covid,0.93
costs,0.09830953980787142,floor,covid,0.93
peak_to_through,2.907745754930155,floor,covid,0.93
max_1d,1.1991620147666382,floor,covid,0.93
max_5d,1.8360685820294422,floor,covid,0.93
max_30d,2.907745754930155,floor,covid,0.93
max_ltm,1.0769842215688734,floor,covid,0.93
avg_ltm,1.0769842215688734,floor,covid,0.93
n_breaches,3,cap,covid,0.93
N_observations,252,cap,covid,0.93
perc_breaches,0.011904761904761904,cap,covid,0.93
conf_level,0.9880952380952381,cap,covid,0.93
avg_shortfall,-0.005331243677065546,cap,covid,0.93
max_shortfall,-0.011010856509102912,cap,covid,0.93
costs,0.09105276547852274,cap,covid,0.93
peak_to_through,4.061485898097374,cap,covid,0.93
max_1d,1.2282993197264782,cap,covid,0.93
max_5d,1.8360685820294422,cap,covid,0.93
max_30d,4.0003941462663,cap,covid,0.93
max_ltm,1.122584005635095,cap,covid,0.93
avg_ltm,1.0726484472105726,cap,covid,0.93
n_breaches,1,buffer,covid,0.93
N_observations,252,buffer,covid,0.93
perc_breaches,0.003968253968253968,buffer,covid,0.93
conf_level,0.996031746031746,buffer,covid,0.93
avg_shortfall,-0.005068639178986312,buffer,covid,0.93
max_shortfall,-0.005068639178986312,buffer,covid,0.93
costs,0.10932656083402423,buffer,covid,0.93
peak_to_through,4.51855924432474,buffer,covid,0.93
max_1d,1.2282993197264782,buffer,covid,0.93
max_5d,1.803091205335196,buffer,covid,0.93
max_30d,3.3250201721918735,buffer,covid,0.93
max_ltm,1.034024640338779,buffer,covid,0.93
avg_ltm,1.034024640338779,buffer,covid,0.93
n_breaches,1,cap_floor,covid,0.93
N_observations,252,cap_floor,covid,0.93
perc_breaches,0.003968253968253968,cap_floor,covid,0.93
conf_level,0.996031746031746,cap_floor,covid,0.93
avg_shortfall,-0.011010856509102912,cap_floor,covid,0.93
max_shortfall,-0.011010856509102912,cap_floor,covid,0.93
costs,0.09647792961208064,cap_floor,covid,0.93
peak_to_through,2.0908909659616417,cap_floor,covid,0.93
max_1d,1.1991620147666382,cap_floor,covid,0.93
max_5d,1.8360685820294422,cap_floor,covid,0.93
max_30d,2.0908909659616417,cap_floor,covid,0.93
max_ltm,1.0769842215688734,cap_floor,covid,0.93
avg_ltm,1.0769842215688734,cap_floor,covid,0.93
n_breaches,1,speed_floor,covid,0.93
N_observations,252,speed_floor,covid,0.93
perc_breaches,0.003968253968253968,speed_floor,covid,0.93
conf_level,0.996031746031746,speed_floor,covid,0.93
avg_shortfall,-0.02747557180336771,speed_floor,covid,0.93
max_shortfall,-0.02747557180336771,speed_floor,covid,0.93
costs,0.09613576047471616,speed_floor,covid,0.93
peak_to_through,2.3718512194986765,speed_floor,covid,0.93
max_1d,1.1991620147666382,speed_floor,covid,0.93
max_5d,1.8049877869698208,speed_floor,covid,0.93
max_30d,1.843880363420995,speed_floor,covid,0.93
max_ltm,1.2170905438557857,speed_floor,covid,0.93
avg_ltm,1.2170905438557857,speed_floor,covid,0.93
n_breaches,0,baseline,financialcrisis,0.93
N_observations,462,baseline,financialcrisis,0.93
perc_breaches,0,baseline,financialcrisis,0.93
conf_level,1,baseline,financialcrisis,0.93
avg_shortfall,NA,baseline,financialcrisis,0.93
max_shortfall,Inf,baseline,financialcrisis,0.93
costs,0.08456774162380634,baseline,financialcrisis,0.93
peak_to_through,5.613275885551643,baseline,financialcrisis,0.93
max_1d,1.2545845501294002,baseline,financialcrisis,0.93
max_5d,1.846916101264412,baseline,financialcrisis,0.93
max_30d,2.267963881482931,baseline,financialcrisis,0.93
max_ltm,-Inf,baseline,financialcrisis,0.93
avg_ltm,NA,baseline,financialcrisis,0.93
n_breaches,0,speed,financialcrisis,0.93
N_observations,462,speed,financialcrisis,0.93
perc_breaches,0,speed,financialcrisis,0.93
conf_level,1,speed,financialcrisis,0.93
avg_shortfall,NA,speed,financialcrisis,0.93
max_shortfall,Inf,speed,financialcrisis,0.93
costs,0.0841339575079432,speed,financialcrisis,0.93
peak_to_through,5.5960017700039595,speed,financialcrisis,0.93
max_1d,1.2545845501294002,speed,financialcrisis,0.93
max_5d,1.846916101264412,speed,financialcrisis,0.93
max_30d,1.843880363420995,speed,financialcrisis,0.93
max_ltm,-Inf,speed,financialcrisis,0.93
